Timestamp,EventID,Log_Length,Suspicious_Keywords,Is_Admin_Action,Is_Off_Hours,Is_Critical_Event,Event_Frequency
2026-06-24 19:42:02,4624,314,0,1,0,0,77
2026-06-24 19:42:02,4672,363,0,1,0,1,75
2026-06-24 19:42:02,4672,112,0,0,0,1,76
2026-06-24 19:42:02,4634,84,0,0,0,0,12
2026-06-24 19:42:02,4634,84,0,0,0,0,13
2026-06-24 19:42:03,5379,184,0,0,0,0,278
2026-06-24 19:42:03,5379,200,0,0,0,0,279
2026-06-24 19:42:03,5379,199,0,0,0,0,280
2026-06-24 19:42:03,5379,184,0,0,0,0,281
2026-06-24 19:45:49,4798,186,0,0,0,0,31
2026-06-24 19:47:15,4624,244,0,1,0,0,78
2026-06-24 19:47:15,4672,359,0,1,0,1,77
2026-06-24 19:47:15,4624,244,0,1,0,0,79
2026-06-24 19:47:15,4672,359,0,1,0,1,78
2026-06-24 19:47:15,5379,163,0,0,0,0,282
2026-06-24 19:47:15,5379,162,0,0,0,0,283
2026-06-24 19:47:15,5379,140,0,0,0,0,284
2026-06-24 19:47:15,5379,200,0,0,0,0,285
2026-06-24 19:47:15,5379,199,0,0,0,0,286
2026-06-24 19:47:15,5379,177,0,0,0,0,287
2026-06-24 19:47:15,5379,200,0,0,0,0,288
2026-06-24 19:47:15,5379,199,0,0,0,0,289
2026-06-24 19:47:15,5379,177,0,0,0,0,290
2026-06-24 19:47:15,5379,184,0,0,0,0,291
2026-06-24 19:47:15,5379,200,0,0,0,0,292
2026-06-24 19:47:15,5379,199,0,0,0,0,293
2026-06-24 19:47:15,5379,184,0,0,0,0,294
2026-06-24 20:11:59,4624,244,0,1,0,0,80
2026-06-24 20:11:59,4672,359,0,1,0,1,79
2026-06-24 20:30:47,4624,244,0,1,0,0,81
2026-06-24 20:30:47,4672,359,0,1,0,1,80
2026-06-24 20:30:52,4624,244,0,1,0,0,82
2026-06-24 20:30:52,4672,359,0,1,0,1,81
2026-06-24 20:30:52,4624,244,0,1,0,0,83
2026-06-24 20:30:52,4672,359,0,1,0,1,82
2026-06-24 20:30:53,4624,244,0,1,0,0,84
2026-06-24 20:30:53,4672,359,0,1,0,1,83
2026-06-24 20:30:53,5379,163,0,0,0,0,295
2026-06-24 20:30:53,5379,162,0,0,0,0,296
2026-06-24 20:30:53,5379,140,0,0,0,0,297
2026-06-24 20:30:53,5379,200,0,0,0,0,298
2026-06-24 20:30:53,5379,199,0,0,0,0,299
2026-06-24 20:30:53,5379,177,0,0,0,0,300
2026-06-24 20:30:53,5379,184,0,0,0,0,301
2026-06-24 20:30:53,5379,200,0,0,0,0,302
2026-06-24 20:30:53,5379,199,0,0,0,0,303
2026-06-24 20:30:53,5379,184,0,0,0,0,304
2026-06-24 20:32:09,4624,244,0,1,0,0,85
2026-06-24 20:32:09,4672,359,0,1,0,1,84
2026-06-24 20:32:09,5058,284,0,1,0,0,4
2026-06-24 20:32:09,5061,130,0,0,0,0,4
2026-06-24 20:32:15,4624,244,0,1,0,0,86
2026-06-24 20:32:15,4672,359,0,1,0,1,85
2026-06-24 20:33:48,5058,285,0,1,0,0,5
2026-06-24 20:33:48,5061,130,0,0,0,0,5
2026-06-24 20:33:54,4624,244,0,1,0,0,87
2026-06-24 20:33:54,4672,359,0,1,0,1,86
2026-06-24 20:41:01,4624,244,0,1,0,0,88
2026-06-24 20:41:01,4672,359,0,1,0,1,87
2026-06-24 20:41:01,5379,162,0,0,0,0,305
2026-06-24 20:41:01,5379,161,0,0,0,0,306
2026-06-24 20:41:01,5379,139,0,0,0,0,307
2026-06-24 20:41:01,5379,199,0,0,0,0,308
2026-06-24 20:41:01,5379,198,0,0,0,0,309
2026-06-24 20:41:01,5379,176,0,0,0,0,310
2026-06-24 20:41:01,5379,183,0,0,0,0,311
2026-06-24 20:41:01,5379,199,0,0,0,0,312
2026-06-24 20:41:01,5379,198,0,0,0,0,313
2026-06-24 20:41:01,5379,183,0,0,0,0,314
2026-06-24 20:41:05,5379,183,0,0,0,0,315
2026-06-24 20:41:05,5379,199,0,0,0,0,316
2026-06-24 20:41:05,5379,198,0,0,0,0,317
2026-06-24 20:41:05,5379,183,0,0,0,0,318
2026-06-24 20:43:15,4624,244,0,1,0,0,89
2026-06-24 20:43:15,4672,359,0,1,0,1,88
2026-06-24 20:48:03,4624,244,0,1,0,0,90
2026-06-24 20:48:03,4672,359,0,1,0,1,89
2026-06-24 20:48:03,4624,244,0,1,0,0,91
2026-06-24 20:48:03,4672,359,0,1,0,1,90
2026-06-24 20:53:32,4624,244,0,1,0,0,92
2026-06-24 20:53:32,4672,359,0,1,0,1,91
2026-06-24 21:00:47,4624,244,0,1,0,0,93
2026-06-24 21:00:47,4672,359,0,1,0,1,92
2026-06-24 21:00:49,4624,244,0,1,0,0,94
2026-06-24 21:00:49,4672,359,0,1,0,1,93
2026-06-24 21:00:51,4624,244,0,1,0,0,95
2026-06-24 21:00:51,4672,359,0,1,0,1,94
2026-06-24 21:03:50,4624,244,0,1,0,0,96
2026-06-24 21:03:50,4672,359,0,1,0,1,95
2026-06-24 21:03:50,4799,122,1,1,0,0,4
2026-06-24 21:03:50,4799,124,0,1,0,0,5
2026-06-24 21:03:50,4624,244,0,1,0,0,97
2026-06-24 21:03:50,4672,359,0,1,0,1,96
2026-06-24 21:03:50,4799,122,1,1,0,0,6
2026-06-24 21:03:50,4799,124,0,1,0,0,7
2026-06-24 21:03:50,4799,122,1,1,0,0,8
2026-06-24 21:03:50,4799,124,0,1,0,0,9
2026-06-24 21:03:50,4799,122,1,1,0,0,10
2026-06-24 21:03:50,4799,124,0,1,0,0,11
2026-06-24 21:08:55,4624,244,0,1,0,0,98
2026-06-24 21:08:55,4672,359,0,1,0,1,97
2026-06-24 21:24:36,4624,244,0,1,0,0,99
2026-06-24 21:24:36,4672,359,0,1,0,1,98
2026-06-24 21:27:11,4624,244,0,1,0,0,100
2026-06-24 21:27:11,4672,359,0,1,0,1,99
2026-06-24 21:30:24,4624,244,0,1,0,0,101
2026-06-24 21:30:24,4672,359,0,1,0,1,100
2026-06-24 21:32:35,4624,244,0,1,0,0,102
2026-06-24 21:32:35,4672,359,0,1,0,1,101
2026-06-24 21:32:35,4624,244,0,1,0,0,103
2026-06-24 21:32:35,4672,359,0,1,0,1,102
2026-06-24 21:32:35,5379,163,0,0,0,0,319
2026-06-24 21:32:35,5379,162,0,0,0,0,320
2026-06-24 21:32:35,5379,140,0,0,0,0,321
2026-06-24 21:32:35,5379,200,0,0,0,0,322
2026-06-24 21:32:35,5379,199,0,0,0,0,323
2026-06-24 21:32:35,5379,177,0,0,0,0,324
2026-06-24 21:35:59,4624,244,0,1,0,0,104
2026-06-24 21:35:59,4672,359,0,1,0,1,103
2026-06-24 22:18:25,4624,244,0,1,1,0,105
2026-06-24 22:18:25,4672,359,0,1,1,1,104
2026-06-24 22:32:35,4624,244,0,1,1,0,106
2026-06-24 22:32:35,4672,359,0,1,1,1,105
2026-06-24 22:32:36,4624,244,0,1,1,0,107
2026-06-24 22:32:36,4672,359,0,1,1,1,106
2026-06-24 22:32:36,5379,163,0,0,1,0,325
2026-06-24 22:32:36,5379,162,0,0,1,0,326
2026-06-24 22:32:36,5379,140,0,0,1,0,327
2026-06-24 22:32:36,5379,200,0,0,1,0,328
2026-06-24 22:32:36,5379,199,0,0,1,0,329
2026-06-24 22:32:36,5379,177,0,0,1,0,330
2026-06-24 22:50:39,4624,244,0,1,1,0,108
2026-06-24 22:50:39,4672,359,0,1,1,1,107
2026-06-24 23:06:57,4624,244,0,1,1,0,109
2026-06-24 23:06:57,4672,359,0,1,1,1,108
2026-06-24 23:06:57,4624,244,0,1,1,0,110
2026-06-24 23:06:57,4672,359,0,1,1,1,109
2026-06-24 23:06:57,5379,163,0,0,1,0,331
2026-06-24 23:06:57,5379,162,0,0,1,0,332
2026-06-24 23:06:57,5379,140,0,0,1,0,333
2026-06-24 23:06:57,5379,200,0,0,1,0,334
2026-06-24 23:06:57,5379,199,0,0,1,0,335
2026-06-24 23:06:57,5379,177,0,0,1,0,336
2026-06-24 23:06:57,5379,184,0,0,1,0,337
2026-06-24 23:06:57,5379,200,0,0,1,0,338
2026-06-24 23:06:57,5379,199,0,0,1,0,339
2026-06-24 23:06:57,5379,184,0,0,1,0,340
2026-06-24 23:32:36,4624,244,0,1,1,0,111
2026-06-24 23:32:36,4672,359,0,1,1,1,110
2026-06-24 23:32:36,4624,244,0,1,1,0,112
2026-06-24 23:32:36,4672,359,0,1,1,1,111
2026-06-24 23:32:36,5379,162,0,0,1,0,341
2026-06-24 23:32:36,5379,161,0,0,1,0,342
2026-06-24 23:32:36,5379,139,0,0,1,0,343
2026-06-24 23:32:36,5379,199,0,0,1,0,344
2026-06-24 23:32:36,5379,198,0,0,1,0,345
2026-06-24 23:32:36,5379,176,0,0,1,0,346
2026-06-25 00:15:23,4798,186,0,0,1,0,32
2026-06-25 00:23:22,4624,244,0,1,1,0,113
2026-06-25 00:23:22,4672,359,0,1,1,1,112
2026-06-25 00:23:25,4648,221,0,1,1,0,9
2026-06-25 00:23:25,4624,260,0,1,1,0,114
2026-06-25 00:23:25,4648,218,0,1,1,0,10
2026-06-25 00:23:25,4624,264,0,1,1,0,115
2026-06-25 00:23:25,4624,264,0,1,1,0,116
2026-06-25 00:23:25,4672,128,0,0,1,1,113
2026-06-25 00:23:25,4672,101,0,0,1,1,114
2026-06-25 00:23:26,4647,81,0,0,1,0,2
2026-06-25 00:23:26,4798,163,1,1,1,0,33
2026-06-25 00:23:26,4798,156,0,1,1,0,34
2026-06-25 00:23:26,4798,164,0,1,1,0,35
2026-06-25 00:23:26,4798,155,0,1,1,0,36
2026-06-25 00:23:26,4798,168,0,1,1,0,37
2026-06-25 00:23:26,4624,244,0,1,1,0,117
2026-06-25 00:23:26,4672,359,0,1,1,1,115
2026-06-25 00:23:27,4634,54,0,0,1,0,14
2026-06-25 00:23:27,4634,51,0,0,1,0,15
2026-06-25 00:23:27,4634,51,0,0,1,0,16
2026-06-25 00:23:27,4616,145,0,1,1,0,4
2026-06-25 07:39:01,4798,157,0,1,0,0,38
2026-06-25 07:39:01,4648,224,0,1,0,0,11
2026-06-25 07:39:01,4624,316,0,1,0,0,118
2026-06-25 07:39:01,4624,316,0,1,0,0,119
2026-06-25 07:39:01,4672,364,0,1,0,1,116
2026-06-25 07:39:01,4672,113,0,0,0,1,117
2026-06-25 07:39:03,4799,123,1,1,0,0,12
2026-06-25 07:39:03,4624,244,0,1,0,0,120
2026-06-25 07:39:03,4672,359,0,1,0,1,118
2026-06-25 07:39:03,4624,244,0,1,0,0,121
2026-06-25 07:39:03,4672,359,0,1,0,1,119
2026-06-25 07:39:04,5058,371,0,0,0,0,6
2026-06-25 07:39:04,5061,213,0,0,0,0,6
2026-06-25 07:39:04,5059,250,0,0,0,0,2
2026-06-25 07:39:05,4624,244,0,1,0,0,122
2026-06-25 07:39:05,4672,359,0,1,0,1,120
2026-06-25 07:39:05,5379,162,0,0,0,0,347
2026-06-25 07:39:05,5379,161,0,0,0,0,348
2026-06-25 07:39:05,5379,139,0,0,0,0,349
2026-06-25 07:39:05,5379,146,0,0,0,0,350
2026-06-25 07:39:05,5379,162,0,0,0,0,351
2026-06-25 07:39:05,5379,161,0,0,0,0,352
2026-06-25 07:39:05,5379,200,0,0,0,0,353
2026-06-25 07:39:05,5379,199,0,0,0,0,354
2026-06-25 07:39:05,5379,177,0,0,0,0,355
2026-06-25 07:39:05,5379,146,0,0,0,0,356
2026-06-25 07:39:05,4798,187,0,0,0,0,39
2026-06-25 07:39:05,4798,187,0,0,0,0,40
2026-06-25 07:39:06,4624,244,0,1,0,0,123
2026-06-25 07:39:06,4672,359,0,1,0,1,121
2026-06-25 07:39:07,5379,184,0,0,0,0,357
2026-06-25 07:39:07,5379,200,0,0,0,0,358
2026-06-25 07:39:07,5379,199,0,0,0,0,359
2026-06-25 07:39:07,5379,184,0,0,0,0,360
2026-06-25 07:39:08,5379,184,0,0,0,0,361
2026-06-25 07:39:08,5379,200,0,0,0,0,362
2026-06-25 07:39:08,5379,199,0,0,0,0,363
2026-06-25 07:39:08,5379,184,0,0,0,0,364
2026-06-25 07:39:08,5379,146,0,0,0,0,365
2026-06-25 07:39:08,5379,162,0,0,0,0,366
2026-06-25 07:39:08,5379,161,0,0,0,0,367
2026-06-25 07:39:08,5379,146,0,0,0,0,368
2026-06-25 07:39:16,4798,187,0,0,0,0,41
2026-06-25 07:39:16,5379,146,0,0,0,0,369
2026-06-25 07:39:16,5379,162,0,0,0,0,370
2026-06-25 07:39:16,5379,161,0,0,0,0,371
2026-06-25 07:39:16,5379,146,0,0,0,0,372
2026-06-25 07:39:18,4624,244,0,1,0,0,124
2026-06-25 07:39:18,4672,359,0,1,0,1,122
2026-06-25 07:39:18,5382,279,0,0,0,0,6
2026-06-25 07:39:23,5379,163,0,0,0,0,373
2026-06-25 07:39:29,4624,244,0,1,0,0,125
2026-06-25 07:39:29,4672,359,0,1,0,1,123
2026-06-25 07:39:41,5379,146,0,0,0,0,374
2026-06-25 07:39:41,5379,162,0,0,0,0,375
2026-06-25 07:39:41,5379,161,0,0,0,0,376
2026-06-25 07:39:42,5379,146,0,0,0,0,377
2026-06-25 07:39:42,5379,146,0,0,0,0,378
2026-06-25 07:39:42,5379,146,0,0,0,0,379
2026-06-25 07:39:42,5379,146,0,0,0,0,380
2026-06-25 07:39:49,4798,190,1,1,0,0,42
2026-06-25 07:39:49,4798,183,0,0,0,0,43
2026-06-25 07:39:49,4798,191,0,0,0,0,44
2026-06-25 07:39:49,4798,182,0,0,0,0,45
2026-06-25 07:39:49,4798,195,0,0,0,0,46
2026-06-25 07:40:00,5379,176,0,0,0,0,381
2026-06-25 07:40:30,5379,184,0,0,0,0,382
2026-06-25 07:40:30,5379,200,0,0,0,0,383
2026-06-25 07:40:30,5379,199,0,0,0,0,384
2026-06-25 07:40:30,5379,184,0,0,0,0,385
2026-06-25 07:40:37,5379,184,0,0,0,0,386
2026-06-25 07:40:37,5379,200,0,0,0,0,387
2026-06-25 07:40:37,5379,199,0,0,0,0,388
2026-06-25 07:40:37,5379,184,0,0,0,0,389
2026-06-25 07:44:29,4624,244,0,1,0,0,126
2026-06-25 07:44:29,4672,359,0,1,0,1,124
2026-06-25 08:05:27,4624,244,0,1,0,0,127
2026-06-25 08:05:27,4672,359,0,1,0,1,125
2026-06-25 08:05:27,4624,244,0,1,0,0,128
2026-06-25 08:05:27,4672,359,0,1,0,1,126
2026-06-25 08:05:27,5379,163,0,0,0,0,390
2026-06-25 08:05:27,5379,162,0,0,0,0,391
2026-06-25 08:05:27,5379,140,0,0,0,0,392
2026-06-25 08:05:27,5379,201,0,0,0,0,393
2026-06-25 08:05:27,5379,200,0,0,0,0,394
2026-06-25 08:05:27,5379,178,0,0,0,0,395
2026-06-25 08:05:27,5379,185,0,0,0,0,396
2026-06-25 08:05:27,5379,201,0,0,0,0,397
2026-06-25 08:05:27,5379,200,0,0,0,0,398
2026-06-25 08:05:27,5379,185,0,0,0,0,399
2026-06-25 08:27:02,4624,244,0,1,0,0,129
2026-06-25 08:27:02,4672,359,0,1,0,1,127
2026-06-25 08:27:03,4624,244,0,1,0,0,130
2026-06-25 08:27:03,4672,359,0,1,0,1,128
2026-06-25 08:27:03,5379,162,0,0,0,0,400
2026-06-25 08:27:03,5379,161,0,0,0,0,401
2026-06-25 08:27:03,5379,139,0,0,0,0,402
2026-06-25 08:27:03,5379,146,0,0,0,0,403
2026-06-25 08:27:03,5379,162,0,0,0,0,404
2026-06-25 08:27:03,5379,161,0,0,0,0,405
2026-06-25 08:27:03,5379,200,0,0,0,0,406
2026-06-25 08:27:03,5379,199,0,0,0,0,407
2026-06-25 08:27:03,5379,177,0,0,0,0,408
2026-06-25 08:27:04,5379,146,0,0,0,0,409
2026-06-25 08:27:04,5379,146,0,0,0,0,410
2026-06-25 08:27:04,5379,146,0,0,0,0,411
2026-06-25 08:27:04,5379,146,0,0,0,0,412
2026-06-25 08:27:11,4624,244,0,1,0,0,131
2026-06-25 08:27:11,4672,359,0,1,0,1,129
2026-06-25 08:39:24,4624,244,0,1,0,0,132
2026-06-25 08:39:24,4672,359,0,1,0,1,130
2026-06-25 08:39:25,4624,244,0,1,0,0,133
2026-06-25 08:39:25,4672,359,0,1,0,1,131
2026-06-25 08:39:25,5379,163,0,0,0,0,413
2026-06-25 08:39:25,5379,162,0,0,0,0,414
2026-06-25 08:39:25,5379,140,0,0,0,0,415
2026-06-25 08:39:25,5379,201,0,0,0,0,416
2026-06-25 08:39:25,5379,200,0,0,0,0,417
2026-06-25 08:39:25,5379,178,0,0,0,0,418
2026-06-25 09:39:25,4624,244,0,1,0,0,134
2026-06-25 09:39:25,4672,359,0,1,0,1,132
2026-06-25 09:39:25,4624,244,0,1,0,0,135
2026-06-25 09:39:25,4672,359,0,1,0,1,133
2026-06-25 09:39:25,5379,162,0,0,0,0,419
2026-06-25 09:39:25,5379,161,0,0,0,0,420
2026-06-25 09:39:25,5379,139,0,0,0,0,421
2026-06-25 09:39:25,5379,200,0,0,0,0,422
2026-06-25 09:39:25,5379,199,0,0,0,0,423
2026-06-25 09:39:25,5379,177,0,0,0,0,424
2026-06-25 10:05:51,4798,187,0,0,0,0,47
2026-06-25 10:18:25,4624,244,0,1,0,0,136
2026-06-25 10:18:25,4672,359,0,1,0,1,134
2026-06-25 10:18:25,4624,244,0,1,0,0,137
2026-06-25 10:18:25,4672,359,0,1,0,1,135
2026-06-25 10:18:25,5379,162,0,0,0,0,425
2026-06-25 10:18:25,5379,161,0,0,0,0,426
2026-06-25 10:18:25,5379,139,0,0,0,0,427
2026-06-25 10:18:25,5379,146,0,0,0,0,428
2026-06-25 10:18:25,5379,162,0,0,0,0,429
2026-06-25 10:18:25,5379,161,0,0,0,0,430
2026-06-25 10:18:25,5379,200,0,0,0,0,431
2026-06-25 10:18:25,5379,199,0,0,0,0,432
2026-06-25 10:18:25,5379,177,0,0,0,0,433
2026-06-25 10:18:27,5379,146,0,0,0,0,434
2026-06-25 10:18:27,5379,146,0,0,0,0,435
2026-06-25 10:18:27,5379,146,0,0,0,0,436
2026-06-25 10:18:27,5379,146,0,0,0,0,437
2026-06-25 10:39:25,4624,244,0,1,0,0,138
2026-06-25 10:39:25,4672,359,0,1,0,1,136
2026-06-25 10:39:26,4624,244,0,1,0,0,139
2026-06-25 10:39:26,4672,359,0,1,0,1,137
2026-06-25 10:39:26,5379,162,0,0,0,0,438
2026-06-25 10:39:26,5379,161,0,0,0,0,439
2026-06-25 10:39:26,5379,139,0,0,0,0,440
2026-06-25 10:39:26,5379,200,0,0,0,0,441
2026-06-25 10:39:26,5379,199,0,0,0,0,442
2026-06-25 10:39:26,5379,177,0,0,0,0,443
2026-06-25 11:06:57,4624,244,0,1,0,0,140
2026-06-25 11:06:57,4672,359,0,1,0,1,138
2026-06-25 11:06:57,4624,244,0,1,0,0,141
2026-06-25 11:06:57,4672,359,0,1,0,1,139
2026-06-25 11:06:57,5379,162,0,0,0,0,444
2026-06-25 11:06:57,5379,161,0,0,0,0,445
2026-06-25 11:06:57,5379,139,0,0,0,0,446
2026-06-25 11:06:57,5379,200,0,0,0,0,447
2026-06-25 11:06:57,5379,199,0,0,0,0,448
2026-06-25 11:06:57,5379,177,0,0,0,0,449
2026-06-25 11:06:57,5379,184,0,0,0,0,450
2026-06-25 11:06:57,5379,200,0,0,0,0,451
2026-06-25 11:06:57,5379,199,0,0,0,0,452
2026-06-25 11:06:57,5379,184,0,0,0,0,453
2026-06-25 11:09:11,5379,146,0,0,0,0,454
2026-06-25 11:09:11,5379,162,0,0,0,0,455
2026-06-25 11:09:11,5379,161,0,0,0,0,456
2026-06-25 11:09:13,5379,146,0,0,0,0,457
2026-06-25 11:09:13,5379,146,0,0,0,0,458
2026-06-25 11:09:13,5379,146,0,0,0,0,459
2026-06-25 11:09:13,5379,146,0,0,0,0,460
2026-06-25 11:17:55,4798,187,0,0,0,0,48
2026-06-25 11:20:16,4624,244,0,1,0,0,142
2026-06-25 11:20:16,4672,359,0,1,0,1,140
2026-06-25 11:20:18,4648,221,0,1,0,0,12
2026-06-25 11:20:18,4624,260,0,1,0,0,143
2026-06-25 11:20:19,4648,218,0,1,0,0,13
2026-06-25 11:20:19,4624,264,0,1,0,0,144
2026-06-25 11:20:19,4624,264,0,1,0,0,145
2026-06-25 11:20:19,4672,128,0,0,0,1,141
2026-06-25 11:20:19,4672,101,0,0,0,1,142
2026-06-25 11:20:20,4647,82,0,0,0,0,3
2026-06-25 11:20:20,4624,244,0,1,0,0,146
2026-06-25 11:20:20,4672,359,0,1,0,1,143
2026-06-25 11:20:20,4798,163,1,1,0,0,49
2026-06-25 11:20:20,4798,156,0,1,0,0,50
2026-06-25 11:20:20,4798,164,0,1,0,0,51
2026-06-25 11:20:20,4798,155,0,1,0,0,52
2026-06-25 11:20:20,4798,168,0,1,0,0,53
2026-06-25 11:20:21,4634,55,0,0,0,0,17
2026-06-25 11:20:22,4616,145,0,1,0,0,5
2026-06-25 11:20:22,4634,52,0,0,0,0,18
2026-06-25 11:20:22,4634,52,0,0,0,0,19
2026-06-28 09:38:58,4798,157,0,1,0,0,54
2026-06-28 09:38:58,4648,224,0,1,0,0,14
2026-06-28 09:38:58,4624,316,0,1,0,0,147
2026-06-28 09:38:58,4624,316,0,1,0,0,148
2026-06-28 09:38:58,4672,364,0,1,0,1,144
2026-06-28 09:38:58,4672,113,0,0,0,1,145
2026-06-28 09:38:59,4799,123,1,1,0,0,13
2026-06-28 09:39:00,4624,244,0,1,0,0,149
2026-06-28 09:39:00,4672,359,0,1,0,1,146
2026-06-28 09:39:00,5058,371,0,0,0,0,7
2026-06-28 09:39:00,5061,213,0,0,0,0,7
2026-06-28 09:39:00,5059,250,0,0,0,0,3
2026-06-28 09:39:01,4624,244,0,1,0,0,150
2026-06-28 09:39:01,4672,359,0,1,0,1,147
2026-06-28 09:39:01,5382,279,0,0,0,0,7
2026-06-28 09:39:03,4624,244,0,1,0,0,151
2026-06-28 09:39:03,4672,359,0,1,0,1,148
2026-06-28 09:39:05,4624,244,0,1,0,0,152
2026-06-28 09:39:05,4672,359,0,1,0,1,149
2026-06-28 09:39:05,5379,163,0,0,0,0,461
2026-06-28 09:39:05,5379,162,0,0,0,0,462
2026-06-28 09:39:05,5379,140,0,0,0,0,463
2026-06-28 09:39:05,5379,147,0,0,0,0,464
2026-06-28 09:39:05,5379,163,0,0,0,0,465
2026-06-28 09:39:05,5379,162,0,0,0,0,466
2026-06-28 09:39:05,5379,201,0,0,0,0,467
2026-06-28 09:39:05,5379,200,0,0,0,0,468
2026-06-28 09:39:05,5379,178,0,0,0,0,469
2026-06-28 09:39:05,4798,187,0,0,0,0,55
2026-06-28 09:39:05,4798,187,0,0,0,0,56
2026-06-28 09:39:06,4624,244,0,1,0,0,153
2026-06-28 09:39:06,4672,359,0,1,0,1,150
2026-06-28 09:39:06,5379,163,0,0,0,0,470
2026-06-28 09:39:06,5379,162,0,0,0,0,471
2026-06-28 09:39:06,5379,140,0,0,0,0,472
2026-06-28 09:39:06,5379,147,0,0,0,0,473
2026-06-28 09:39:06,5379,163,0,0,0,0,474
2026-06-28 09:39:06,5379,162,0,0,0,0,475
2026-06-28 09:39:07,4624,244,0,1,0,0,154
2026-06-28 09:39:07,4672,359,0,1,0,1,151
2026-06-28 09:39:07,5379,147,0,0,0,0,476
2026-06-28 09:39:07,5379,147,0,0,0,0,477
2026-06-28 09:39:07,5379,147,0,0,0,0,478
2026-06-28 09:39:07,5379,147,0,0,0,0,479
2026-06-28 09:39:08,5379,147,0,0,0,0,480
2026-06-28 09:39:08,5379,147,0,0,0,0,481
2026-06-28 09:39:08,5379,147,0,0,0,0,482
2026-06-28 09:39:08,5379,147,0,0,0,0,483
2026-06-28 09:39:09,5379,185,0,0,0,0,484
2026-06-28 09:39:09,5379,201,0,0,0,0,485
2026-06-28 09:39:09,5379,200,0,0,0,0,486
2026-06-28 09:39:09,5379,147,0,0,0,0,487
2026-06-28 09:39:09,5379,163,0,0,0,0,488
2026-06-28 09:39:09,5379,162,0,0,0,0,489
2026-06-28 09:39:10,5379,147,0,0,0,0,490
2026-06-28 09:39:10,5379,147,0,0,0,0,491
2026-06-28 09:39:10,5379,147,0,0,0,0,492
2026-06-28 09:39:10,5379,147,0,0,0,0,493
2026-06-28 09:39:10,5379,185,0,0,0,0,494
2026-06-28 09:39:11,5379,185,0,0,0,0,495
2026-06-28 09:39:11,5379,201,0,0,0,0,496
2026-06-28 09:39:11,5379,200,0,0,0,0,497
2026-06-28 09:39:12,5379,185,0,0,0,0,498
2026-06-28 09:39:13,4798,190,1,1,0,0,57
2026-06-28 09:39:13,4798,183,0,0,0,0,58
2026-06-28 09:39:13,4798,191,0,0,0,0,59
2026-06-28 09:39:13,4798,182,0,0,0,0,60
2026-06-28 09:39:13,4798,195,0,0,0,0,61
2026-06-28 09:39:13,4798,190,1,1,0,0,62
2026-06-28 09:39:13,4798,183,0,0,0,0,63
2026-06-28 09:39:13,4798,191,0,0,0,0,64
2026-06-28 09:39:13,4798,182,0,0,0,0,65
2026-06-28 09:39:13,4798,195,0,0,0,0,66
2026-06-28 09:39:10,4616,145,0,1,0,0,6
2026-06-28 09:39:10,4616,145,0,1,0,0,7
2026-06-28 09:39:11,5379,147,0,0,0,0,499
2026-06-28 09:39:11,5379,163,0,0,0,0,500
2026-06-28 09:39:11,5379,162,0,0,0,0,501
2026-06-28 09:39:11,5379,185,0,0,0,0,502
2026-06-28 09:39:11,5379,201,0,0,0,0,503
2026-06-28 09:39:11,5379,200,0,0,0,0,504
2026-06-28 09:39:11,5379,147,0,0,0,0,505
2026-06-28 09:39:11,5379,147,0,0,0,0,506
2026-06-28 09:39:11,5379,147,0,0,0,0,507
2026-06-28 09:39:11,5379,147,0,0,0,0,508
2026-06-28 09:39:12,5379,185,0,0,0,0,509
2026-06-28 09:39:17,5379,185,0,0,0,0,510
2026-06-28 09:39:17,5379,201,0,0,0,0,511
2026-06-28 09:39:17,5379,200,0,0,0,0,512
2026-06-28 09:39:17,5382,279,0,0,0,0,8
2026-06-28 09:39:17,5379,185,0,0,0,0,513
2026-06-28 09:39:18,5379,185,0,0,0,0,514
2026-06-28 09:39:18,5379,185,0,0,0,0,515
2026-06-28 09:39:18,5379,185,0,0,0,0,516
2026-06-28 09:39:22,5379,163,0,0,0,0,517
2026-06-28 09:39:43,4798,187,0,0,0,0,67
2026-06-28 09:39:44,4798,187,0,0,0,0,68
2026-06-28 09:39:54,4798,187,0,0,0,0,69
2026-06-28 09:39:56,4798,187,0,0,0,0,70
2026-06-28 09:39:56,4798,187,0,0,0,0,71
2026-06-28 09:39:57,5379,172,0,0,0,0,518
2026-06-28 09:39:57,5379,176,0,0,0,0,519
2026-06-28 09:39:57,5379,173,0,0,0,0,520
2026-06-28 09:39:57,5379,177,0,0,0,0,521
2026-06-28 09:39:58,4798,187,0,0,0,0,72
2026-06-28 09:39:58,5379,172,0,0,0,0,522
2026-06-28 09:39:58,5379,176,0,0,0,0,523
2026-06-28 09:40:00,4798,187,0,0,0,0,73
2026-06-28 09:40:03,5058,284,0,1,0,0,8
2026-06-28 09:40:03,5061,130,0,0,0,0,8
2026-06-28 09:40:19,4624,244,0,1,0,0,155
2026-06-28 09:40:19,4672,359,0,1,0,1,152
2026-06-28 09:40:35,4624,244,0,1,0,0,156
2026-06-28 09:40:35,4672,359,0,1,0,1,153
2026-06-28 09:40:46,4798,187,0,0,0,0,74
2026-06-28 09:41:05,4798,187,0,0,0,0,75
2026-06-28 09:41:11,4648,221,0,1,0,0,15
2026-06-28 09:41:11,4624,260,0,1,0,0,157
